"id1","id2","weight"
919,2595,125.09
919,1306,189.47
2595,1306,238.59
2595,919,125.09
2595,556,195.28
919,556,246.4
557,134,311.3
557,1937,157.51
134,1937,208.65
134,437,123.7
134,1937,208.65
437,1937,246.05
134,557,311.3
134,1916,153.54
557,1916,211.79
2363,134,255.73
2363,1916,247.59
134,1916,153.54
437,134,123.7
437,2363,218.59
134,2363,255.73
1335,437,150.67
1335,2363,150.87
437,2363,218.59
155,904,188.06
155,2169,192.8
904,2169,126.71
1339,904,212.54
1339,1831,178.3
904,1831,225.53
904,306,245.13
904,2169,126.71
306,2169,118.42
306,904,245.13
306,1339,86.54
904,1339,212.54
438,1826,206.66
438,738,299.62
1826,738,180.05
741,345,114.22
741,304,233.41
345,304,268.84
1834,345,228.53
1834,741,293.32
345,741,114.22
829,2656,76.51
829,1949,132.98
2656,1949,89.15
2656,1947,422.1
2656,725,420.54
1947,725,200.08
1937,2656,144.2
1937,725,276.34
2656,725,420.54
1949,2656,89.15
1949,1937,103.48
2656,1937,144.2
1850,1358,304.94
1850,1361,296.79
1358,1361,217.79
2305,741,113.28
2305,87,202.24
741,87,193.01
86,2305,111.73
86,87,204.81
2305,87,202.24
86,562,110.97
86,830,225.74
562,830,259.44
927,562,179.9
927,87,134.68
562,87,244.86
562,86,110.97
562,87,244.86
86,87,204.81
1734,394,267.56
1734,530,167.69
394,530,147.85
1734,1472,266.62
1734,394,267.56
1472,394,160.06
1472,1734,266.62
1472,2456,406.05
1734,2456,188.3
1734,1727,273.32
1734,1733,297.42
1727,1733,215.75
1727,1734,273.32
1727,530,164.62
1734,530,167.69
1725,1726,112.99
1725,2607,453.04
1726,2607,340.05
1726,1725,112.99
1726,1733,377.89
1725,1733,291.29
1725,1734,470.76
1725,1733,291.29
1734,1733,297.42
1358,1852,487.57
1358,1363,283.83
1852,1363,258.64
347,927,243.14
347,2155,164.73
927,2155,215.76
1556,1552,206.94
1556,1551,94.78
1552,1551,301.72
216,1556,137.12
216,1551,129.21
1556,1551,94.78
1556,1555,86.88
1556,615,378.09
1555,615,462.34
1552,1556,206.94
1552,615,174.48
1556,615,378.09
1556,60,204.65
1556,1555,86.88
60,1555,117.77
60,1556,204.65
60,216,195.03
1556,216,137.12
957,1492,277.92
957,1104,253.65
1492,1104,315.15
1552,1492,227.68
1552,957,348.77
1492,957,277.92
1492,1552,227.68
1492,471,179.81
1552,471,193.8
1492,1105,182.81
1492,1104,315.15
1105,1104,309.56
1492,471,179.81
1492,1105,182.81
471,1105,244.7
1587,2431,163.2
1587,1484,202.09
2431,1484,345.6
2431,1587,163.2
2431,1586,327.54
1587,1586,490.74
2431,1586,327.54
2431,1102,231.47
1586,1102,181.82
607,2431,150.79
607,1102,333.49
2431,1102,231.47
392,1548,248.63
392,1103,84.33
1548,1103,251.08
1548,392,248.63
1548,1484,219.73
392,1484,288.44
2431,1548,408.96
2431,1484,345.6
1548,1484,219.73
1548,2431,408.96
1548,607,305.67
2431,607,150.79
2353,392,191.54
2353,1103,275.87
392,1103,84.33
2353,2635,171.02
2353,392,191.54
2635,392,253.4
2236,2353,338.72
2236,815,126.5
2353,815,212.22
2635,2353,171.02
2635,2236,329.3
2353,2236,338.72
606,607,181.8
606,604,319.45
607,604,204.31
606,1597,185.54
606,1103,192.23
1597,1103,79.89
1641,1043,299.2
1641,2206,217.06
1043,2206,299.82
2356,222,465.2
2356,1589,416.02
222,1589,151.65
2184,2176,197.94
2184,981,331.81
2176,981,295.26
196,2176,180.12
196,2184,219.54
2176,2184,197.94
2593,1570,207.56
2593,981,343.26
1570,981,550.82
1202,2000,401.59
1202,2029,195.79
2000,2029,283.09
2000,1465,323.44
2000,2029,283.09
1465,2029,333.39
1465,2000,323.44
1465,369,200.34
2000,369,288.52
570,1465,188.39
570,369,302.05
1465,369,200.34
294,2430,301.94
294,849,178.82
2430,849,189.02
2430,294,301.94
2430,2074,266.09
294,2074,355.68
294,295,268.8
294,2070,358.83
295,2070,152.63
294,2070,358.83
294,798,321.71
2070,798,310.37
2074,294,355.68
2074,798,677.39
294,798,321.71
1183,294,221.75
1183,849,233.24
294,849,178.82
294,1183,221.75
294,295,268.8
1183,295,163.32
1637,891,273.72
1637,638,342.85
891,638,201.78
487,891,239.83
487,1637,378.85
891,1637,273.72
891,487,239.83
891,1626,346.48
487,1626,161.04
891,1625,331.2
891,638,201.78
1625,638,407.03
891,1626,346.48
891,1625,331.2
1626,1625,260.46
1016,616,274.69
1016,2196,479.91
616,2196,622.98
616,1016,274.69
616,1636,390.23
1016,1636,115.54
487,1016,236.65
487,2196,380.56
1016,2196,479.91
1016,487,236.65
1016,1636,115.54
487,1636,134.84
2196,1044,411.36
2196,869,353.22
1044,869,594.74
616,1044,243.02
616,2196,622.98
1044,2196,411.36
1044,616,243.02
1044,1638,347.11
616,1638,257.28
1044,1638,347.11
1044,2197,210.35
1638,2197,212.35
1605,1044,241.2
1605,2197,353.3
1044,2197,210.35
592,1538,182.49
592,1062,197.17
1538,1062,197.86
592,1535,120.54
592,1060,261.87
1535,1060,303.73
1538,592,182.49
1538,1060,187.09
592,1060,261.87
488,1616,345.49
488,1571,251.63
1616,1571,564.33
488,1599,420.2
488,2483,230.86
1599,2483,283.66
1599,488,420.2
1599,1571,176.85
488,1571,251.63
2485,488,296.52
2485,2483,132.44
488,2483,230.86
1616,1024,220.96
1616,1571,564.33
1024,1571,406.91
1024,2199,284.35
1024,1571,406.91
2199,1571,231.76
2199,1024,284.35
2199,620,181.72
1024,620,121.22
1024,1616,220.96
1024,1617,438.02
1616,1617,265.84
2484,1643,197.59
2484,869,254.45
1643,869,338.62
2484,1022,249.4
2484,1643,197.59
1022,1643,200.22
1605,280,303.29
1605,334,407.03
280,334,274.44
618,1605,200.66
618,2197,183.36
1605,2197,353.3
415,618,497.19
415,2197,403.68
618,2197,183.36
618,415,497.19
618,1604,223.91
415,1604,304.93
280,618,265.02
280,1604,270.11
618,1604,223.91
618,280,265.02
618,1605,200.66
280,1605,303.29
1633,1628,136.53
1633,1029,319.81
1628,1029,300.58
1628,1632,209.44
1628,1029,300.58
1632,1029,398.68
2204,621,525.75
2204,865,120.12
621,865,455.89
1033,2204,140.22
1033,865,237.49
2204,865,120.12
694,1148,208.2
694,48,57.8
1148,48,266
1133,694,125.09
1133,48,80.55
694,48,57.8
694,1133,125.09
694,1146,494.01
1133,1146,368.92
2227,888,307.64
2227,1594,193.05
888,1594,203.48
888,2227,307.64
888,108,85.96
2227,108,290.62
864,888,141.15
864,108,224.99
888,108,85.96
888,605,95.88
888,1594,203.48
605,1594,237.9
603,2227,138.71
603,169,123.65
2227,169,195.92
603,1100,217.56
603,2227,138.71
1100,2227,213.01
63,219,169.26
63,2395,182.46
219,2395,289.25
219,63,169.26
219,105,233.41
63,105,287.07
63,62,253.97
63,105,287.07
62,105,222.03
63,2665,147.7
63,62,253.97
2665,62,148.35
325,326,226.03
325,65,395.98
326,65,205.02
63,326,219.28
63,2665,147.7
326,2665,237.64
2665,326,237.64
2665,2592,196.03
326,2592,194.12
65,326,205.02
65,2395,142.98
326,2395,348
326,63,219.28
326,2395,348
63,2395,182.46
326,382,279.26
326,2592,194.12
382,2592,160.08
326,325,226.03
326,382,279.26
325,382,148.66
611,322,190.16
611,1045,104.58
322,1045,152.23
1046,322,57.12
1046,611,225.39
322,611,190.16
322,612,190.31
322,1045,152.23
612,1045,138.05
1053,591,68.18
1053,949,243.7
591,949,311.88
591,1053,68.18
591,1059,105.59
1053,1059,143.3
1053,590,115.67
1053,1059,143.3
590,1059,167.83
1053,1046,97.9
1053,590,115.67
1046,590,213.57
886,457,137.36
886,2597,131.27
457,2597,100.37
886,2213,117.69
886,457,137.36
2213,457,106.98
284,886,127.39
284,2597,258.66
886,2597,131.27
2213,886,117.69
2213,194,262.21
886,194,212.2
886,1030,139.27
886,194,212.2
1030,194,102.14
1030,886,139.27
1030,284,230.6
886,284,127.39
863,2434,96.83
863,609,145.47
2434,609,115.54
2434,608,188.65
2434,609,115.54
608,609,73.11
608,2434,188.65
608,286,57.9
2434,286,152.5
2434,1068,104.12
2434,286,152.5
1068,286,48.38
2434,863,96.83
2434,1068,104.12
863,1068,138.16
283,1081,111.38
283,456,96
1081,456,160.31
58,283,230.7
58,456,134.7
283,456,96
283,1518,103.68
283,1516,185.64
1518,1516,81.96
1081,283,111.38
1081,1516,297.02
283,1516,185.64
2349,2620,138.54
2349,1516,104.86
2620,1516,216.34
1518,2349,154.27
1518,1516,81.96
2349,1516,104.86
1515,812,205.49
1515,843,325.72
812,843,377.65
1514,812,142.38
1514,1525,119.03
812,1525,261.41
1514,1072,138.42
1514,2620,117.45
1072,2620,251.65
1514,1525,119.03
1514,1072,138.42
1525,1072,224.86
812,463,171.97
812,843,377.65
463,843,212.23
843,463,212.23
843,813,154.78
463,813,342.6
463,2332,179.3
463,813,342.6
2332,813,236.82
2349,463,265.58
2349,2620,138.54
463,2620,174.22
463,2349,265.58
463,2332,179.3
2349,2332,137.29
463,1514,259.09
463,2620,174.22
1514,2620,117.45
1514,463,259.09
1514,812,142.38
463,812,171.97
893,2209,216.11
893,100,298.95
2209,100,148.91
191,893,121.58
191,2420,347.64
893,2420,285.88
893,100,298.95
893,2420,285.88
100,2420,284.66
893,191,121.58
893,479,209.4
191,479,225
2209,893,216.11
2209,479,172.93
893,479,209.4
43,954,270.11
43,191,123.04
954,191,342.17
43,191,123.04
43,56,235.62
191,56,302.21
1545,478,106.5
1545,1050,200.28
478,1050,108.81
2208,478,239.27
2208,1545,244.55
478,1545,106.5
478,2208,239.27
478,1546,224.06
2208,1546,342.2
1050,478,108.81
1050,2487,305.86
478,2487,414.67
478,1546,224.06
478,2487,414.67
1546,2487,232.61
2660,2554,505.69
2660,2136,97.67
2554,2136,441.06
2554,2660,505.69
2554,2137,553.25
2660,2137,123.48
2660,2136,97.67
2660,2605,168.55
2136,2605,258.63
2137,2660,123.48
2137,2605,176.02
2660,2605,168.55
1119,2135,585.76
1119,2133,161.17
2135,2133,459.55
499,1119,736.07
499,1118,1083.07
1119,1118,414.75
2135,1119,585.76
2135,499,169.53
1119,499,736.07
2117,2654,393.33
2117,423,514.18
2654,423,216.72
2115,241,200.24
2115,2114,337.21
241,2114,309.16
2553,2115,159.17
2553,2114,496.38
2115,2114,337.21
2404,2114,628
2404,2118,163.82
2114,2118,746.94
2404,2553,158.43
2404,2114,628
2553,2114,496.38
403,2404,273.38
403,2118,123.09
2404,2118,163.82
2553,2404,158.43
2553,2116,268.92
2404,2116,131.48
1115,403,202.57
1115,242,299.62
403,242,144.26
2404,1115,464.45
2404,2116,131.48
1115,2116,563.03
1115,2404,464.45
1115,403,202.57
2404,403,273.38
1115,1114,793.53
1115,2116,563.03
1114,2116,289.31
1114,1115,793.53
1114,2117,892.97
1115,2117,237.03
2654,1115,470.57
2654,242,170.95
1115,242,299.62
1115,2654,470.57
1115,2117,237.03
2654,2117,393.33
2405,2636,444.14
2405,2130,645.89
2636,2130,253.74
648,1699,130.84
648,1281,148.28
1699,1281,173.58
648,2496,131.92
648,1699,130.84
2496,1699,214.5
1696,443,106.93
1696,647,123.56
443,647,131.63
443,1696,106.93
443,2496,140.06
1696,2496,126.01
2601,535,349.87
2601,2321,136.61
535,2321,413.2
535,2344,93.88
535,2321,413.2
2344,2321,446.99
21,906,272.47
21,1247,141.76
906,1247,130.71
1258,906,136.53
1258,21,315.77
906,21,272.47
1247,906,130.71
1247,645,90.04
906,645,155.25
206,2315,130.25
206,208,192.93
2315,208,265.56
206,2622,160.4
206,1279,217.93
2622,1279,158.79
2315,206,130.25
2315,1246,282.41
206,1246,374.04
206,208,192.93
206,1703,107.87
208,1703,173.59
1692,206,317.1
1692,1279,142.16
206,1279,217.93
206,1692,317.1
206,1246,374.04
1692,1246,199.28
206,1703,107.87
206,650,90.74
1703,650,29.39
2622,206,160.4
2622,650,164.64
206,650,90.74
651,2316,109.3
651,1704,145.81
2316,1704,85.13
208,651,106.26
208,1703,173.59
651,1703,176.55
1698,651,167.03
1698,208,123.15
651,208,106.26
82,651,201.39
82,1704,93
651,1704,145.81
1703,651,176.55
1703,82,122.14
651,82,201.39
2442,651,176.66
2442,1698,156.84
651,1698,167.03
2316,651,109.3
2316,2442,107.46
651,2442,176.66
1691,1245,96.9
1691,644,112.07
1245,644,155.59
1245,9,129.62
1245,644,155.59
9,644,199.87
1690,1245,233.36
1690,1689,205.27
1245,1689,286.62
1245,1691,96.9
1245,1689,286.62
1691,1689,322.55
1271,652,74.72
1271,1630,202.55
652,1630,271.37
1271,1705,75.44
1271,652,74.72
1705,652,100.92
1271,1630,202.55
1271,1944,51.37
1630,1944,153.64
44,1271,192.99
44,1944,141.62
1271,1944,51.37
965,1271,214.4
965,44,149.59
1271,44,192.99
1705,1271,75.44
1705,965,138.96
1271,965,214.4
2439,573,182.92
2439,2689,305.7
573,2689,271.67
270,573,317.48
270,23,206.64
573,23,308.85
400,573,219.14
400,270,185.24
573,270,317.48
23,573,308.85
23,1993,351.29
573,1993,378.8
573,2439,182.92
573,1993,378.8
2439,1993,195.88
276,2541,207.43
276,1994,184.78
2541,1994,340.02
401,2541,288.6
401,276,288.86
2541,276,207.43
2541,401,288.6
2541,40,203.62
401,40,155.15
1994,2541,340.02
1994,24,257.09
2541,24,227.22
2541,40,203.62
2541,24,227.22
40,24,354.84
1263,141,209.28
1263,254,452.56
141,254,243.28
141,2471,358.09
141,254,243.28
2471,254,273.17
262,141,246.2
262,1263,201.94
141,1263,209.28
2702,2052,243.58
2702,246,472.5
2052,246,237.45
2052,2053,162.2
2052,1227,250.53
2053,1227,296.11
2052,1227,250.53
2052,1264,568.74
1227,1264,320.07
246,2052,237.45
246,1264,540.63
2052,1264,568.74
1226,2049,358.46
1226,367,256.58
2049,367,532.91
2053,2049,486.6
2053,1224,545.62
2049,1224,279.44
2049,1226,358.46
2049,1224,279.44
1226,1224,259.36
2173,1933,286.84
2173,724,152.78
1933,724,256.52
1933,2173,286.84
1933,1222,246.12
2173,1222,148.83
2173,724,152.78
2173,1925,200.97
724,1925,319.61
1222,2173,148.83
1222,1925,187.55
2173,1925,200.97
723,1930,188.54
723,2146,323.95
1930,2146,135.41
1930,1924,263.47
1930,2146,135.41
1924,2146,196.05
1222,1930,221.12
1222,824,301.03
1930,824,330.03
1924,1930,263.47
1924,1222,198.22
1930,1222,221.12
1916,1918,247.11
1916,1917,248.34
1918,1917,231.22
1918,722,170.69
1918,1917,231.22
722,1917,137.69
546,916,182.21
546,696,123.79
916,696,247.5
1920,916,140.04
1920,546,322.25
916,546,182.21
916,1920,140.04
916,2145,294
1920,2145,177.19
1310,1929,186.14
1310,2535,184.73
1929,2535,278.2
1929,1310,186.14
1929,723,359.33
1310,723,175.8
1884,715,233.38
1884,552,131.42
715,552,235.15
715,1884,233.38
715,128,161.34
1884,128,95.29
715,52,393.46
715,552,235.15
52,552,161.71
715,1274,133.59
715,52,393.46
1274,52,259.87
1952,551,85.35
1952,128,164.1
551,128,88.56
1252,551,183.5
1252,1952,225.27
551,1952,85.35
551,715,224.27
551,128,88.56
715,128,161.34
715,551,224.27
715,1252,193.01
551,1252,183.5
1950,1252,332.08
1950,548,345.17
1252,548,322.43
1274,272,152.51
1274,821,279.35
272,821,188.25
2652,875,280.05
2652,174,272.53
875,174,236.07
2652,174,272.53
2652,1248,212.03
174,1248,248.64
2652,2150,217.78
2652,2149,218.82
2150,2149,137.15
353,2652,238.41
353,1248,312.98
2652,1248,212.03
2150,2652,217.78
2150,353,124.72
2652,353,238.41
2408,1950,389.02
2408,548,256.97
1950,548,345.17
1950,2408,389.02
1950,1251,187.99
2408,1251,201.03
2408,1939,123.06
2408,1251,201.03
1939,1251,310.92
2408,132,118.08
2408,1939,123.06
132,1939,180.35
2147,1262,161.59
2147,133,317.47
1262,133,273.54
132,2147,180.46
132,133,221.26
2147,133,317.47
1262,2147,161.59
1262,548,201.75
2147,548,150.92
2147,2408,226.19
2147,548,150.92
2408,548,256.97
2408,2147,226.19
2408,132,118.08
2147,132,180.46
438,1824,164.76
438,154,242.11
1824,154,273.87
1824,2370,177.36
1824,154,273.87
2370,154,188.47
2370,153,198.44
2370,1912,203.27
153,1912,313.43
153,721,186.62
153,1912,313.43
721,1912,126.81
721,153,186.62
721,455,131.18
153,455,164
153,2363,103.69
153,455,164
2363,455,200.52
153,1335,231.26
153,2363,103.69
1335,2363,150.87
1824,153,323.38
1824,2370,177.36
153,2370,198.44
2676,977,325.83
2676,1945,264.63
977,1945,166.44
701,977,388.03
701,2676,384.15
977,2676,325.83
977,1946,157.34
977,1250,251.96
1946,1250,177.72
977,1241,482.44
977,1945,166.44
1241,1945,316
1241,977,482.44
1241,1250,386.37
977,1250,251.96
309,157,216.91
309,1407,428.68
157,1407,276.59
157,309,216.91
157,565,121.63
309,565,131.63
157,1385,629.53
157,1407,276.59
1385,1407,610.11
157,349,253.78
157,1385,629.53
349,1385,594.12
157,565,121.63
157,349,253.78
565,349,132.15
787,160,247.11
787,2122,494.06
160,2122,288.93
2123,69,363.61
2123,2269,216.21
69,2269,230.4
69,884,238.01
69,2269,230.4
884,2269,255.91
69,2123,363.61
69,160,387.96
2123,160,279.67
787,69,163.65
787,160,247.11
69,160,387.96
69,787,163.65
69,884,238.01
787,884,173.17
2448,1754,655.15
2448,817,245.87
1754,817,631.65
91,2448,277.67
91,817,136.49
2448,817,245.87
1754,2448,655.15
1754,2512,800.09
2448,2512,144.94
2448,91,277.67
2448,2512,144.94
91,2512,422.22
2249,2511,292.59
2249,119,198.48
2511,119,143.52
2511,2697,352.1
2511,119,143.52
2697,119,421.02
1760,2511,258.43
1760,1469,120.3
2511,1469,373.72
2697,2511,352.1
2697,1761,227.68
2511,1761,139.41
2511,1760,258.43
2511,1761,139.41
1760,1761,119.02
2511,685,314.49
2511,1469,373.72
685,1469,398.14
2511,2249,292.59
2511,685,314.49
2249,685,136.1
684,1464,187.65
684,2248,378.68
1464,2248,350.16
1464,529,213.49
1464,2248,350.16
529,2248,278.01
1464,684,187.65
1464,1755,308.36
684,1755,377.77
1454,1464,210.79
1454,1755,171.02
1464,1755,308.36
529,1464,213.49
529,1454,309.56
1464,1454,210.79
1101,1096,462.56
1101,168,383.22
1096,168,164.39
1101,389,312.14
1101,1096,462.56
389,1096,166.89
338,1101,1815.94
338,168,1865.44
1101,168,383.22
2236,1101,682.87
2236,338,1133.07
1101,338,1815.94
680,1455,345.49
680,1461,187.19
1455,1461,176.74
1455,1746,209.27
1455,1461,176.74
1746,1461,132.19
1455,1747,85.61
1455,1746,209.27
1747,1746,123.66
1911,919,151.42
1911,1306,163
919,1306,189.47
1335,1334,131.86
1335,437,150.67
1334,437,105.57
1334,1949,136.18
1334,1937,225.53
1949,1937,103.48
437,1334,105.57
437,1937,246.05
1334,1937,225.53
1338,1306,208.24
1338,1831,203.42
1306,1831,205.65
1833,155,160.53
1833,304,136.24
155,304,296.77
345,1833,132.6
345,304,268.84
1833,304,136.24
2222,2490,204.1
2222,1333,171.02
2490,1333,268.8
931,1333,214.16
931,829,295.33
1333,829,81.17
931,2222,260.07
931,1333,214.16
2222,1333,171.02
1333,1948,223.75
1333,829,81.17
1948,829,296.35
1948,2656,252.8
1948,829,296.35
2656,829,76.51
2490,1948,261.86
2490,1333,268.8
1948,1333,223.75
2656,1948,252.8
2656,1947,422.1
1948,1947,298.08
1947,1948,298.08
1947,744,724.31
1948,744,426.23
1948,2490,261.86
1948,744,426.23
2490,744,164.37
1850,125,167.2
1850,1358,304.94
125,1358,314.84
125,1850,167.2
125,830,160.49
1850,830,324.47
562,125,192.02
562,830,259.44
125,830,160.49
1359,1852,366.98
1359,1358,401.82
1852,1358,487.57
1852,1359,366.98
1852,127,277.62
1359,127,164.68
2378,1725,390.76
2378,2607,205.86
1725,2607,453.04
1211,1472,242.28
1211,2456,291.47
1472,2456,406.05
1360,1211,372.73
1360,2456,457.01
1211,2456,291.47
2240,2378,262.18
2240,2607,212.95
2378,2607,205.86
2240,2607,212.95
2240,1363,470.85
2607,1363,430.12
1852,2240,213.96
1852,1363,258.64
2240,1363,470.85
1597,469,137.6
1597,1103,79.89
469,1103,175.94
469,2353,165.76
469,1103,175.94
2353,1103,275.87
2353,469,165.76
2353,815,212.22
469,815,86.94
289,1548,83.28
289,607,288.73
1548,607,305.67
606,289,125.7
606,607,181.8
289,607,288.73
1548,289,83.28
1548,1103,251.08
289,1103,226.17
289,606,125.7
289,1103,226.17
606,1103,192.23
1595,604,150.29
1595,1594,318.8
604,1594,206.9
605,1595,203.08
605,1594,237.9
1595,1594,318.8
1595,605,203.08
1595,1597,121.49
605,1597,117.75
1595,606,203.02
1595,604,150.29
606,604,319.45
606,1595,203.02
606,1597,185.54
1595,1597,121.49
469,940,239.03
469,815,86.94
940,815,325.97
940,888,342.19
940,864,268.5
888,864,141.15
888,940,342.19
888,605,95.88
940,605,246.31
605,940,246.31
605,1597,117.75
940,1597,184.69
940,469,239.03
940,1597,184.69
469,1597,137.6
2532,1631,267.76
2532,2206,301.68
1631,2206,264.55
1631,1641,231.47
1631,2206,264.55
1641,2206,217.06
1641,1631,231.47
1641,1027,401.02
1631,1027,204.31
1631,622,498.91
1631,1027,204.31
622,1027,392.28
1628,11,223.24
1628,1632,209.44
11,1632,432.68
11,1628,223.24
11,1633,189.05
1628,1633,136.53
622,42,202.41
622,1027,392.28
42,1027,223.98
2162,42,398.28
2162,1575,460.84
42,1575,351.81
42,2162,398.28
42,1027,223.98
2162,1027,174.3
42,622,202.41
42,2531,602.12
622,2531,637.3
2176,221,203.47
2176,981,295.26
221,981,228.62
221,2593,322.3
221,981,228.62
2593,981,343.26
221,2176,203.47
221,196,383.59
2176,196,180.12
2020,2000,263.61
2020,1202,328.21
2000,1202,401.59
2020,2074,256.93
2020,841,295.85
2074,841,394.59
2020,2430,523.02
2020,2074,256.93
2430,2074,266.09
2020,1202,328.21
2020,1184,246.93
1202,1184,575.14
2430,2020,523.02
2430,1184,361.19
2020,1184,246.93
1465,2013,233.4
1465,316,418.36
2013,316,188.4
570,2013,147.9
570,1465,188.39
2013,1465,233.4
2013,751,344.77
2013,316,188.4
751,316,239.09
2013,1475,214.28
2013,751,344.77
1475,751,130.49
1475,2013,214.28
1475,370,217.6
2013,370,156.7
2013,570,147.9
2013,370,156.7
570,370,169.6
41,1605,183.28
41,334,229.19
1605,334,407.03
41,1615,419.86
41,489,342.39
1615,489,169.11
1615,41,419.86
1615,334,190.67
41,334,229.19
287,1062,152.16
287,1536,115.81
1062,1536,222.49
287,592,148.5
287,1062,152.16
592,1062,197.17
592,287,148.5
592,1535,120.54
287,1535,157.58
1535,287,157.58
1535,99,175.85
287,99,136.35
287,2215,202.43
287,99,136.35
2215,99,112.94
287,1536,115.81
287,2215,202.43
1536,2215,86.62
280,1023,208.2
280,334,274.44
1023,334,180.12
953,1022,184.38
953,489,310.26
1022,489,304.96
1615,953,178.56
1615,489,169.11
953,489,310.26
1022,953,184.38
1022,2688,216.91
953,2688,189.31
953,2200,279.27
953,2688,189.31
2200,2688,187.65
2200,953,279.27
2200,1617,199.25
953,1617,231.21
416,488,192.79
416,2485,270.28
488,2485,296.52
1618,416,195.05
1618,475,352.68
416,475,409.87
416,2485,270.28
416,475,409.87
2485,475,288.23
1616,416,286.83
1616,1618,365.34
416,1618,195.05
488,416,192.79
488,1616,345.49
416,1616,286.83
281,1024,181.28
281,1617,262.38
1024,1617,438.02
953,281,228.89
953,1617,231.21
281,1617,262.38
281,953,228.89
281,1615,217.82
953,1615,178.56
1024,281,181.28
1024,620,121.22
281,620,208.95
281,1023,200.35
281,620,208.95
1023,620,309.74
281,1615,217.82
281,334,365.73
1615,334,190.67
1023,281,200.35
1023,334,180.12
281,334,365.73
1022,619,522.2
1022,489,304.96
619,489,217.24
2484,619,289.06
2484,1022,249.4
619,1022,522.2
621,1613,283.89
621,1026,295.28
1613,1026,420.33
2204,1613,303.53
2204,621,525.75
1613,621,283.89
1613,1634,171.06
1613,2486,232.83
1634,2486,395.54
1613,1033,443.75
1613,1634,171.06
1033,1634,614.81
1613,2204,303.53
1613,1033,443.75
2204,1033,140.22
842,1814,116.42
842,1148,163.05
1814,1148,46.63
694,842,57.32
694,1148,208.2
842,1148,163.05
842,694,57.32
842,1146,519.95
694,1146,494.01
842,1146,519.95
842,926,178.99
1146,926,349.03
1814,842,116.42
1814,926,62.57
842,926,178.99
603,1097,214.01
603,1100,217.56
1097,1100,174.36
333,1097,295.62
333,1098,418.76
1097,1098,167.56
1100,1097,174.36
1100,333,181.94
1097,333,295.62
814,169,316.03
814,1584,256.62
169,1584,431.55
814,603,302.08
814,169,316.03
603,169,123.65
814,1097,100.88
814,603,302.08
1097,603,214.01
387,814,107.26
387,1584,149.36
814,1584,256.62
467,814,88.42
467,387,116.65
814,387,107.26
814,467,88.42
814,1098,114.78
467,1098,122.65
1097,814,100.88
1097,1098,167.56
814,1098,114.78
322,809,47.94
322,612,190.31
809,612,167.81
809,2225,220.21
809,2346,276.18
2225,2346,164.63
612,809,167.81
612,2346,108.37
809,2346,276.18
809,322,47.94
809,1046,92.67
322,1046,57.12
464,2349,126.59
464,1518,107.89
2349,1518,154.27
283,464,211.57
283,1518,103.68
464,1518,107.89
464,283,211.57
464,58,127.8
283,58,230.7
431,843,198.84
431,1073,195.64
843,1073,144.2
431,1515,126.88
431,843,198.84
1515,843,325.72
2401,431,261.1
2401,1073,433.73
431,1073,195.64
1515,431,126.88
1515,2401,134.22
431,2401,261.1
1515,1071,274.25
1515,812,205.49
1071,812,149.56
812,1071,149.56
812,1525,261.41
1071,1525,146.11
1071,462,140
1071,1525,146.11
462,1525,238.19
1071,1515,274.25
1071,2401,171.68
1515,2401,134.22
1071,2401,171.68
1071,596,276.12
2401,596,133.18
462,1071,140
462,596,146.74
1071,596,276.12
43,101,106.5
43,954,270.11
101,954,303.16
1051,101,255.32
1051,1652,170.07
101,1652,117.65
954,101,303.16
954,1051,233.04
101,1051,255.32
1652,101,117.65
1652,56,326.54
101,56,233.47
101,43,106.5
101,56,233.47
43,56,235.62
1119,2131,303.84
1119,1118,414.75
2131,1118,249.08
2132,2131,139.34
2132,2133,239.96
2131,2133,379.3
2131,1119,303.84
2131,2133,379.3
1119,2133,161.17
2119,2654,358.2
2119,242,494.75
2654,242,170.95
2636,2119,413.4
2636,242,864.19
2119,242,494.75
241,2105,316.46
241,1111,320.3
2105,1111,190.42
2115,2105,213.21
2115,241,200.24
2105,241,316.46
1111,2105,190.42
1111,1223,818.14
2105,1223,928.2
2105,2553,350.66
2105,2116,566.96
2553,2116,268.92
2105,2115,213.21
2105,2553,350.66
2115,2553,159.17
2105,1114,502.28
2105,1223,928.2
1114,1223,1001.89
1114,2105,502.28
1114,2116,289.31
2105,2116,566.96
403,2337,1006.45
403,242,144.26
2337,242,917.44
2337,2636,261.76
2337,242,917.44
2636,242,864.19
2263,2337,252.6
2263,2118,1185.23
2337,2118,1064.12
2337,403,1006.45
2337,2118,1064.12
403,2118,123.09
2337,2263,252.6
2337,2130,288.64
2263,2130,141.7
2636,2337,261.76
2636,2130,253.74
2337,2130,288.64
1280,648,150.95
1280,1281,243.56
648,1281,148.28
648,1280,150.95
648,2496,131.92
1280,2496,210.82
536,1276,138.2
536,1277,145.5
1276,1277,185.02
2313,1276,107.83
2313,536,156.94
1276,536,138.2
1276,867,201.67
1276,80,155.12
867,80,124.72
867,1276,201.67
867,2313,93.84
1276,2313,107.83
646,2601,133.67
646,647,135.46
2601,647,91.19
534,1259,192.99
534,964,427.58
1259,964,247.4
534,2606,453.73
534,1292,272.25
2606,1292,181.48
534,964,427.58
534,2606,453.73
964,2606,133.12
2694,2313,208.68
2694,434,136.07
2313,434,191.06
